linqmap_roadType_1,linqmap_reportRating_1,linqmap_reliability_1,x_1,y_1,light_rail_1,minutes_since_pub_1,days_since_pub_1,traffic_1,0-2_1,2-4_1,4-6_1,6-8_1,8-10_1,10-12_1,12-14_1,14-16_1,16-18_1,18-20_1,20-22_1,22-24_1,sin_magvar_1,cos_magvar_1,linqmap_roadType_2,linqmap_reportRating_2,linqmap_reliability_2,x_2,y_2,light_rail_2,minutes_since_pub_2,days_since_pub_2,traffic_2,0-2_2,2-4_2,4-6_2,6-8_2,8-10_2,10-12_2,12-14_2,14-16_2,16-18_2,18-20_2,20-22_2,22-24_2,sin_magvar_2,cos_magvar_2,linqmap_roadType_3,linqmap_reportRating_3,linqmap_reliability_3,x_3,y_3,light_rail_3,minutes_since_pub_3,days_since_pub_3,traffic_3,0-2_3,2-4_3,4-6_3,6-8_3,8-10_3,10-12_3,12-14_3,14-16_3,16-18_3,18-20_3,20-22_3,22-24_3,sin_magvar_3,cos_magvar_3,linqmap_roadType_4,linqmap_reportRating_4,linqmap_reliability_4,x_4,y_4,light_rail_4,minutes_since_pub_4,days_since_pub_4,traffic_4,0-2_4,2-4_4,4-6_4,6-8_4,8-10_4,10-12_4,12-14_4,14-16_4,16-18_4,18-20_4,20-22_4,22-24_4,sin_magvar_4,cos_magvar_4,linqmap_type_1_ACCIDENT,linqmap_type_1_JAM,linqmap_type_1_ROAD_CLOSED,linqmap_subtype_1_ACCIDENT_NO_SUBTYPE,linqmap_subtype_1_JAM_HEAVY_TRAFFIC,linqmap_subtype_1_JAM_MODERATE_TRAFFIC,linqmap_subtype_1_JAM_NO_SUBTYPE,linqmap_subtype_1_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_1_ROAD_CLOSED_EVENT,linqmap_type_2_JAM,linqmap_type_2_ROAD_CLOSED,linqmap_type_2_WEATHERHAZARD,linqmap_subtype_2_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_2_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_2_JAM_HEAVY_TRAFFIC,linqmap_subtype_2_JAM_MODERATE_TRAFFIC,linqmap_subtype_2_JAM_NO_SUBTYPE,linqmap_subtype_2_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_2_ROAD_CLOSED_EVENT,linqmap_subtype_2_ROAD_CLOSED_NO_SUBTYPE,linqmap_type_3_ACCIDENT,linqmap_type_3_JAM,linqmap_type_3_ROAD_CLOSED,linqmap_type_3_WEATHERHAZARD,linqmap_subtype_3_ACCIDENT_NO_SUBTYPE,linqmap_subtype_3_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_3_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_3_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_3_HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,linqmap_subtype_3_JAM_HEAVY_TRAFFIC,linqmap_subtype_3_JAM_MODERATE_TRAFFIC,linqmap_subtype_3_JAM_NO_SUBTYPE,linqmap_subtype_3_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_3_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_3_ROAD_CLOSED_EVENT,linqmap_subtype_3_WEATHERHAZARD_NO_SUBTYPE,linqmap_type_4_ACCIDENT,linqmap_type_4_JAM,linqmap_type_4_ROAD_CLOSED,linqmap_type_4_WEATHERHAZARD,linqmap_subtype_4_ACCIDENT_MAJOR,linqmap_subtype_4_ACCIDENT_MINOR,linqmap_subtype_4_ACCIDENT_NO_SUBTYPE,linqmap_subtype_4_HAZARD_ON_ROAD_CAR_STOPPED,linqmap_subtype_4_HAZARD_ON_ROAD_CONSTRUCTION,linqmap_subtype_4_HAZARD_ON_ROAD_OBJECT,linqmap_subtype_4_HAZARD_ON_ROAD_POT_HOLE,linqmap_subtype_4_HAZARD_ON_SHOULDER_CAR_STOPPED,linqmap_subtype_4_JAM_HEAVY_TRAFFIC,linqmap_subtype_4_JAM_MODERATE_TRAFFIC,linqmap_subtype_4_JAM_NO_SUBTYPE,linqmap_subtype_4_JAM_STAND_STILL_TRAFFIC,linqmap_subtype_4_ROAD_CLOSED_CONSTRUCTION,linqmap_subtype_4_ROAD_CLOSED_EVENT,linqmap_subtype_4_ROAD_CLOSED_NO_SUBTYPE,linqmap_subtype_4_WEATHERHAZARD_NO_SUBTYPE,most_prominent_street,second_most_prominent_street,1_in_most_prominent_street,1_in_second_most_prominent_street,2_in_most_prominent_street,2_in_second_most_prominent_street,3_in_most_prominent_street,3_in_second_most_prominent_street,4_in_most_prominent_street,4_in_second_most_prominent_street,z_score_1,1_used_in_mean,z_score_2,2_used_in_mean,z_score_3,3_used_in_mean,z_score_4,4_used_in_mean,mean_x,mean_y
1,0,9,180759.6799999997,661531.8699999992,0,0.0,22.906034560185184,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180468.24000000025,661860.9900000002,0,0.0,9.86446050925926,628,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,5,5,179117.66000000015,663981.2599999998,0,16.63975,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.8386705679454239,0.5446390350150272,2,5,5,180541.66000000012,668120.4800000004,0,10.189766666666667,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.15643446504023098,-0.9876883405951377,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4685194936630563,1.0,1.2392862277458176,1.0,0.6780330820457957,1.0,2.6029338275587826,1.0,180221.81000000006,663873.6499999999
2,0,10,179177.2000000002,662945.9700000007,0,0.0,152.8763355902778,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,17,0,10,178626.95999999996,663024.7799999993,0,0.0,68.52643969907407,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,7,180759.6799999997,661531.8699999992,0,0.0,22.906046203703703,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,5,5,180586.61000000036,663774.1099999994,0,25.089916666666667,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.17364817766693033,0.984807753012208,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7252788256670077,1.0,1.3712636974620735,1.0,1.8765960292503978,1.0,1.4484893695056231,1.0,179787.61250000005,662819.1824999996
2,0,10,179107.7000000002,663112.9000000004,0,0.0,101.0228055324074,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,177386.4299999997,662058.9399999995,0,0.0,98.03316431712963,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,5,5,178500.75999999978,662947.8599999994,0,23.17331666666667,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.12186934340514811,0.992546151641322,2,2,5,180903.6200000001,664848.1199999992,0,19.506733333333333,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.30901699437494773,-0.9510565162951535,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16235245826710842,1.0,1.7344360979904567,1.0,0.4884498604724497,1.0,2.198403315874382,1.0,178974.62749999994,663241.9549999996
2,0,6,177412.58000000007,662309.3499999996,0,0.0,98.03316440972222,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,7,177349.91999999993,661773.3100000005,0,0.0,98.03316442129629,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,5,5,181165.23000000045,663913.3100000005,0,29.623416666666667,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0697564737441253,0.9975640502598242,2,5,8,180023.04000000004,661596.0899999999,0,3.6734333333333336,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.9998476951563913,-0.017452406437283477,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.227715496797091,1.0,1.3641088064254432,1.0,2.064511367431275,1.0,1.0191422339541418,1.0,178987.69250000012,662398.0150000001
2,0,10,179116.7000000002,665979.1099999994,0,0.0,54.90564131944444,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,6,178693.75,665885.8900000006,0,0.0,53.74514364583333,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178678.98000000045,665826.8399999999,0,0.0,53.745143703703704,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,5,6,179371.21999999974,662358.1699999999,0,30.006933333333333,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.01745240643728445,0.9998476951563913,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1.0713846684925297,1.0,1.00149351157746,1.0,0.9451796727877884,1.0,2.9403661829370007,1.0,178965.1625000001,665012.5025
1,5,5,179114.2000000002,663968.3000000007,0,30.790316666666666,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.24192189559966773,0.9702957262759965,2,5,7,182395.6500000004,669578.25,0,12.7071,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.9986295347545738,-0.05233595624294362,2,5,5,178860.24000000022,664926.3699999992,0,11.22365,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.24192189559966773,-0.9702957262759965,2,5,5,180049.8200000003,663878.9299999997,0,8.9237,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.27563735581699916,0.9612616959383189,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01673437370435,1.0,2.4638493642956827,1.0,0.7548581216367342,1.0,0.915660484888482,1.0,180104.97750000027,665587.9624999999
2,0,10,179055.76999999955,663114.8699999992,0,0.0,153.90537532407407,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180135.2000000002,662368.6999999993,0,0.0,104.75902118055555,1335,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,178813.41999999993,666065.5299999993,0,0.0,93.92770172453703,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,5,6,177190.0499999998,660574.1699999999,0,22.657216666666667,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.9063077870366498,0.4226182617406996,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17833607896571949,1.0,0.983213499461461,1.0,2.000405327304113,1.0,1.9355925829819574,1.0,178798.60999999987,663030.8174999994
2,0,10,179100.08999999985,663100.0700000003,0,0.0,155.87876663194444,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,17,0,10,178733.74000000022,662995.6600000001,0,0.0,68.52644024305556,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,10,179022.34999999963,665899.0600000005,0,0.0,55.703477256944446,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,180822.1299999999,670393.2699999996,0,7.12395,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.15643446504023073,-0.9876883405951378,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316157426276073,1.0,1.4065802913661103,1.0,0.2609098555732769,1.0,2.612717499270894,1.0,179419.5774999999,665597.0150000001
2,0,6,177395.46999999974,662145.5199999996,0,0.0,98.03317642361111,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,6,179062.41999999993,665885.5,0,0.0,55.70347731481481,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178547.0,665523.4900000002,0,0.0,53.7451440162037,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,177762.86000000034,661592.6600000001,0,6.874033333333333,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.10452846326765346,0.9945218953682733,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4118799228458687,1.0,1.758406989347964,1.0,1.3718710484492682,1.0,1.7302524757185775,1.0,178191.9375,663786.7925
2,0,7,177403.1200000001,662212.1300000008,0,0.0,98.03316484953703,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,177437.83000000007,662499.7699999996,0,0.0,98.03316488425926,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,179116.7000000002,665979.1099999994,0,0.0,93.92770190972222,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,6,180344.96,664164.5899999999,0,0.0,7.620120914351852,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1.3909967374635475,1.0,1.2148036675590044,1.0,1.700279334363934,1.0,1.3329655086480003,1.0,178575.65250000008,663713.8999999999
2,0,10,177408.16000000015,662268.3399999999,0,0.0,98.0331649537037,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,6,176766.50999999978,661726.2799999993,0,772.9742166666666,0.0,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,5,5,179371.23000000045,662358.8300000001,0,28.774283333333333,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.01745240643728445,0.9998476951563913,2,5,5,182726.5499999998,669556.4800000004,0,20.39095,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.9986295347545738,-0.05233595624294362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8585713719421119,1.0,1.1601723755024125,1.0,0.5934306686655201,1.0,2.4041281984747815,1.0,179068.11250000005,663977.4824999999
2,0,6,177405.6900000004,662240.8399999999,0,0.0,98.03316504629629,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,17,0,10,178661.00999999978,663015.4499999993,0,0.0,68.52644061342592,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,179719.23000000045,665936.1300000008,0,0.0,10.703500671296297,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,185237.04000000004,669173.9399999995,0,8.074466666666666,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.754709580222772,0.6560590289905073,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4093485323695687,1.0,0.9152811864182735,1.0,0.3498120148053455,1.0,2.251702733258729,1.0,180255.74250000017,665091.5899999999
2,0,10,178578.91999999993,665596.5600000005,0,0.0,53.745144456018515,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,0,10,178672.3799999999,665806.7899999991,0,0.0,53.745144456018515,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,179548.6299999999,665863.3599999994,0,8.274716666666666,0.0,2070,0,0,0,0,1,0,0,0,0,0,0,0,-0.17364817766693047,-0.984807753012208,2,5,5,178973.6900000004,667172.4100000001,0,26.985166666666668,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.9063077870366497,-0.42261826174069994,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.258749681409658,1.0,0.8129026799549489,1.0,1.306718819425111,1.0,2.1257704109260187,1.0,178943.40500000003,666109.7799999998
2,0,10,178747.04000000004,666085.1899999995,0,0.0,94.01101988425926,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,178578.91999999993,665596.5600000005,0,0.0,53.82847358796296,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,5,5,179117.66000000015,663981.2599999998,0,25.785183333333332,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1,1,8,178766.51999999955,665856.6699999999,0,14.751833333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.01745240643728445,0.9998476951563913,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3846759520318297,1.0,0.609391245529993,1.0,2.8061883200110893,1.0,0.9357908370118464,1.0,178802.53499999992,665379.9199999999
2,0,10,180636.83000000007,664833.2699999996,0,0.0,56.12014027777778,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178618.1799999997,665686.4600000009,0,0.0,53.82847363425926,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,0,10,182658.25999999975,669383.8599999994,0,0.0,45.772651840277774,1333,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,2,5,5,178782.8799999999,666760.8300000001,0,31.801983333333332,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.30901699437494773,-0.9510565162951535,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1285689452039256,1.0,1.0976589343152752,1.0,2.1982355970417924,1.0,0.832461805283239,1.0,180174.03749999986,666666.105
2,0,10,179084.16000000015,663131.1799999997,0,0.0,153.98870518518518,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,179225.83999999985,663041.8200000003,0,0.0,124.91179543981481,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177424.86000000034,662262.4000000004,0,0.0,100.88259403935186,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1,0,10,180770.2999999998,661493.5800000001,0,0.0,22.98937650462963,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.70396785725234,1.0,0.6152656800854156,1.0,1.8571539144853073,1.0,2.0767089778593926,1.0,179126.29000000004,662482.2450000001
2,0,10,177321.38999999966,661428.4299999997,0,0.0,100.88259415509259,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177426.34999999963,662419.4100000001,0,0.0,98.11649460648148,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,2,0,10,178909.51999999955,666038.7699999996,0,0.0,94.0110316087963,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,2,0,10,179045.6900000004,665999.7799999993,0,0.0,94.01103163194445,985,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,1,0,1,1.862014396371687,1.0,1.1962735887914147,1.0,1.522423135762205,1.0,1.531681875153023,1.0,178175.7374999998,663971.5974999997
2,0,10,177334.5,661514.4299999997,0,0.0,100.88260577546296,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,177347.7999999998,661625.0600000005,0,0.0,100.88260578703704,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177434.91000000015,662363.7100000009,0,0.0,100.88259420138888,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,5,5,178495.26999999955,662990.3499999996,0,3.368933333333333,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.12186934340514811,0.992546151641322,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1.2664592295194554,1.0,1.0769306218402006,1.0,0.598163263473763,1.0,2.227212292796872,1.0,177653.11999999988,662123.3875000002
2,0,6,177413.54000000004,662175.6099999994,0,0.0,100.88259422453703,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,6,177381.58999999985,662031.7899999991,0,0.0,98.11649469907407,2070,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1,0,10,180749.91999999995,661572.5,0,0.0,22.98937664351852,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,2,0,10,180244.75,664183.7100000009,0,0.0,7.703450717592593,751,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1.222185881986248,1.0,1.2735402748558053,1.0,1.5788410067109988,1.0,1.664522040746409,1.0,178947.44999999995,662490.9024999999
2,0,6,177356.33999999985,661702.3200000003,0,0.0,100.88259427083334,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,17,0,6,178698.5599999996,663005.4399999995,0,0.0,68.60977017361111,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,6,176901.25999999978,661672.7599999998,0,892.9691,0.0,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,5,5,179440.0499999998,664564.3399999999,0,1.4191,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.27563735581699916,0.9612616959383189,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1559292755497483,1.0,0.5967409720414055,1.0,1.4544431660458332,1.0,2.058702005942974,1.0,178099.05249999976,662736.2149999999
16,0,10,178580.53000000026,663032.5,0,0.0,68.6097702199074,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2,5,5,179955.5499999998,663943.6099999994,0,28.169133333333335,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.7071067811865475,-0.7071067811865477,1,2,5,179143.65000000037,664249.9700000007,0,21.85246666666667,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.9563047559630354,0.2923717047227367,2,5,5,178763.50999999978,663119.5299999993,0,13.502483333333334,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.9986295347545738,0.052335956242943946,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4592397732599194,1.0,1.7453454983869088,1.0,1.2643069045405353,1.0,1.107315764585559,1.0,179110.81000000006,663586.4024999999
2,0,10,177363.59999999963,661768.3800000008,0,0.0,100.8825943287037,722,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2,0,10,178693.75,665885.8900000006,0,0.0,53.82847398148148,1429,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,4,5,177735.8700000001,662520.5999999996,0,26.769166666666667,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,0.9945218953682734,-0.10452846326765333,2,5,5,178842.00999999978,666935.2599999998,0,23.50255,0.0,985,0,0,0,0,0,1,0,0,0,0,0,0,-0.2923717047227364,-0.9563047559630355,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8756357111728048,1.0,1.2078259198532975,1.0,1.2877322940108054,1.0,1.9554370556605785,1.0,178158.80749999988,664277.5325000002
1,0,10,179748.33000000007,666135.5099999998,0,0.0,180.24515226851852,389,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,17,0,10,178626.95999999996,663024.7799999993,0,0.0,68.60977033564815,742,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1,0,9,180759.6799999997,661531.8699999992,0,0.0,22.98936521990741,1057,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,1,0,10,180468.24000000025,661860.9900000002,0,0.0,9.947791157407407,628,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2739099264894,1.0,0.9690052063265298,1.0,1.3802172500761478,1.0,1.0590022653696773,1.0,179900.8025,663138.2874999996
